dat...date.name.,SPOUT.LEFT.BOTTOM.1FI33513.PV,ROOF.HT.BAY.TOTAL.PWR.1CLBAYTOT_CPV,l_n.2_glass,TMP.GLASS..LEFT.EXIT.1TIC30109.PV,S_AB7_C4_L,re_btm_up_dn,cluster
2016-01-13 00,-1.606127346,-0.469471249,4.835261387,-4.846904421,1.542087551,2.025879852,-1.631593776
2016-01-13 01,-1.675427407,-0.433004948,4.82575242,-4.846904421,1.526118325,2.028466064,-1.631593776
2016-01-13 02,-1.743397889,-0.410540941,4.834769913,-4.846904421,1.57478989,2.081441754,-1.631593776
2016-01-13 03,-1.795254535,-0.436727196,4.848115576,-4.846904421,1.647963364,2.114245867,-1.631593776
2016-01-13 04,-1.81764901,0.356584781,4.858010725,-4.846904421,1.684159693,2.113543982,-1.631593776
2016-01-13 05,-1.830985868,-0.564471039,4.915105553,-4.846904421,1.662682662,2.143510955,-1.631593776
2016-01-13 06,-1.858230513,-0.34597707,4.884522424,-4.846904421,1.626335251,2.11568037,-1.631593776
2016-01-13 07,-1.878778601,-0.324283021,4.869950033,-4.846904421,1.689179579,2.109777395,-1.631593776
2016-01-13 08,-1.895292551,-0.290248504,4.867213709,-4.846904421,1.747998978,2.111033074,-1.631593776
2016-01-13 09,-1.91084044,-0.245214327,4.864103943,-4.846904421,1.762025824,2.139737323,-1.631593776
2016-01-13 10,-1.784903075,-0.201536856,4.864234442,-4.846904421,1.706393192,2.160852842,-1.631593776
2016-01-13 11,-1.580563075,-0.215553804,4.867646343,-4.846904421,1.677205396,2.16313442,-1.631593776
2016-01-13 12,-1.429926197,-0.280389296,4.873449575,-4.846904421,1.647797578,2.175728842,-1.631593776
2016-01-13 13,-1.337036096,-0.24111879,4.880869645,-4.846904421,1.641328568,2.163001414,-1.631593776
2016-01-13 14,-1.274887421,-0.258009132,4.88263779,-4.846904421,1.6432691,2.112563312,-1.631593776
2016-01-13 15,-1.258038066,-0.320903812,4.877701263,-4.846904421,1.697748615,2.061647331,-1.631593776
2016-01-13 16,-1.277427066,-0.356064165,4.87947323,-4.846904421,1.720015593,2.065885768,-1.631593776
2016-01-13 17,-1.2872374,-0.371561922,4.880558222,-4.846904421,1.697144153,2.047836511,-1.631593776
2016-01-13 18,-1.295351168,-0.375698851,4.881350633,-4.846904421,1.696161268,2.042614874,-1.631593776
2016-01-13 19,-1.337702873,-0.361996617,4.881259389,-4.846904421,1.682803995,2.025907017,-1.631593776
2016-01-13 20,-1.351727651,-0.346799599,4.87955266,-4.846904421,1.638567004,2.015410788,-1.631593776
2016-01-13 21,-1.326308841,-0.349842832,4.876560597,-4.846904421,1.597038401,2.020863141,-1.631593776
2016-01-13 22,-1.394605031,-0.401981374,4.875263732,-4.846904421,1.561254178,2.012257245,-1.631593776
2016-01-13 23,-1.448143356,-0.35674892,4.871861881,-4.846904421,1.556719339,2.017119988,-1.631593776
2016-01-14 00,-1.488584202,-0.321134795,4.868971904,-4.846904421,1.546668453,2.000029607,-1.631593776
2016-01-14 01,-1.60889614,-0.169729691,4.868936322,-4.846904421,1.541942488,1.989828945,-1.631593776
2016-01-14 02,-1.685137268,-0.283967726,4.863826444,-4.846904421,1.581373049,1.99407027,-1.631593776
2016-01-14 03,-1.735811872,-0.275166978,4.85432299,-4.846904421,1.800817725,1.97606378,-1.631593776
2016-01-14 04,-1.785841081,-0.243136307,4.846897515,-4.846904421,1.823163732,1.959287919,-1.631593776
2016-01-14 05,-1.845369716,-0.188063566,4.844308831,-4.846904421,1.814091045,1.976804622,-1.631593776
2016-01-14 06,-1.875125211,-0.219964167,4.841149187,-4.846904421,1.782354322,2.05351131,-1.631593776
2016-01-14 07,-1.907875623,-0.276719771,4.837847859,-4.846904421,1.703759833,2.070434499,-1.631593776
2016-01-14 08,-1.938582054,-0.420330922,4.838315977,-4.846904421,1.624530548,2.096154187,-1.631593776
2016-01-14 09,-1.922023947,-0.364027541,4.846140669,-4.846904421,1.512549648,2.087884237,-1.631593776
2016-01-14 10,-1.803143514,-0.335145322,4.854803428,-4.846904421,1.443698855,2.103956539,-1.631593776
2016-01-14 11,-1.578050684,-0.359675943,4.837674722,-4.846904421,1.402756488,1.531195385,-1.631593776
2016-01-14 12,-1.441579477,-0.347288305,4.839422301,-4.846904421,1.378948636,1.864828523,-1.631593776
2016-01-14 13,-1.339467528,-0.315367876,4.84665926,-4.846904421,1.345819863,1.97262682,-1.631593776
2016-01-14 14,-1.249947845,-0.365540415,4.855251353,-4.846904421,1.305175999,1.995811889,-1.631593776
2016-01-14 15,-1.20912109,-0.402537343,4.863221392,-4.846904421,1.317939924,2.029463378,-1.608326964
2016-01-14 17,-1.188385786,-0.468044447,4.867790065,-4.846904421,1.380911122,2.035371781,-1.608326964
2016-01-14 18,-1.262151266,-0.462490723,4.900267838,-4.846904421,1.393518391,1.975995776,-1.608326964
2016-01-14 19,-1.328015312,-0.466210667,4.877016951,-4.846904421,1.397845211,1.911790384,-1.608326964
2016-01-14 20,-1.339864765,-0.446054719,4.859267702,-4.846904421,1.400719623,1.863783659,-1.608326964
2016-01-14 21,-1.366539519,-0.461490878,4.834194715,-4.846904421,1.433800042,1.826937465,-1.608326964
2016-01-14 22,-1.36569125,-0.463300562,4.825804709,-4.846904421,1.440688784,1.803697709,-1.608326964
2016-01-14 23,-1.400988514,-0.461666155,4.808677229,-4.846904421,1.432770718,1.752626881,-1.608326964
2016-01-15 00,-1.44307145,-0.44670707,4.800619419,-4.846904421,1.390181432,1.788898075,-1.608326964
2016-01-15 01,-1.501179374,-0.433280988,4.800535812,-4.846904421,1.312514874,1.801608225,-1.608326964
2016-01-15 02,-1.549958927,-0.428958773,4.796196783,-4.846904421,1.303663167,1.824236865,-1.608326964
2016-01-15 03,-1.598360578,-0.359585831,4.787126132,-4.846904421,1.377057552,1.809286486,-1.608326964
2016-01-15 04,-1.645136718,-0.361429091,4.785958177,-4.846904421,1.466978195,1.763383301,-1.608326964
2016-01-15 05,-1.685391891,-0.336790305,4.811882688,-4.846904421,1.502925332,1.458964514,-1.608326964
2016-01-15 06,-1.708325504,-0.336455575,4.82517273,-4.846904421,1.505819169,1.664308729,-1.608326964
2016-01-15 07,-1.734775469,-0.329622794,4.79390388,-4.846904421,1.522782837,2.0859824,-1.608326964
2016-01-15 08,-1.753594547,-0.313687241,4.739867958,-4.846904421,1.479951951,2.808618865,-1.608326964
2016-01-15 09,-1.720199422,-0.306948991,4.752234839,-4.846904421,1.368256936,2.33795662,-1.608326964
2016-01-15 10,-1.628620574,-0.282042587,4.768933356,-4.846904421,1.280380441,2.167684132,-1.608326964
2016-01-15 11,-1.49006194,-0.24516946,4.773683007,-4.846904421,1.274579842,2.123913315,-1.608326964
2016-01-15 12,-1.302056326,-0.318488947,4.785317729,-4.846904421,1.242110212,2.116040257,-1.608326964
2016-01-15 13,-1.158619408,-0.364011944,4.794161471,-4.846904421,1.169568319,2.043929722,-1.608326964
2016-01-15 14,-1.050407601,-0.389357843,4.796657564,-4.846904421,1.131809127,1.986015397,-1.608326964
2016-01-15 15,-0.983577821,-0.40555988,4.794293747,-4.846904421,1.186578324,1.977496504,-1.608326964
2016-01-15 16,-0.925403854,-0.455111377,4.796595766,-4.846904421,1.224912091,1.955753388,-1.608326964
2016-01-15 17,-0.965629816,-0.410071081,4.799245529,-4.846904421,1.203021107,1.990493016,-1.608326964
2016-01-15 18,-1.067993304,-0.409509749,4.804469317,-4.846904421,1.155591947,1.964168622,-1.608326964
2016-01-15 19,-1.177722794,-0.511417704,4.811802277,-4.846904421,1.145396784,2.24823039,-1.608326964
2016-01-15 20,-1.254045446,-0.6072969,4.810421347,-4.846904421,1.157978713,2.327146933,-1.608326964
2016-01-15 21,-1.31446959,-0.694781118,4.823019389,-4.846904421,1.200841402,3.048872684,-1.608326964
2016-01-15 22,-1.368149639,-0.696816347,4.850328517,-4.846904421,1.247540358,1.931600215,-1.608326964
2016-01-15 23,-1.412434206,-0.77581876,4.919887106,-4.846904421,1.290720188,1.585447335,-1.608326964
2016-01-16 00,-1.456951272,-0.81293016,4.831092995,-4.846904421,1.309020439,1.823023827,-1.608326964
2016-01-16 01,-1.494893161,-0.851341352,4.786567914,-4.846904421,1.330687365,1.869051887,-1.608326964
2016-01-16 02,-1.527581089,-0.836239848,4.749824766,-4.846904421,1.370186012,1.882082863,-1.608326964
2016-01-16 03,-1.560384051,-0.76193834,4.723125164,-4.846904421,1.351425882,1.883840895,-1.608326964
2016-01-16 04,-1.585797642,-0.756021335,4.71094695,-4.846904421,1.312240684,1.899436277,-1.608326964
2016-01-16 05,-1.59090813,-0.764640688,4.698813246,-4.846904421,1.320327169,1.849346547,-1.608326964
2016-01-16 06,-1.608453412,-0.734110465,4.690804363,-4.846904421,1.341205072,1.839275854,-1.608326964
2016-01-16 07,-1.604997913,-0.699356259,4.685267871,-4.846904421,1.374704436,1.841211092,-1.608326964
2016-01-17 03,-1.381860454,-1.56523578,0.175782008,0.55124126,2.102786105,2.262591679,-1.608326964
2016-01-17 09,-1.342577094,-1.026335205,0.466787757,0.43187851,-0.204853978,2.253402364,-1.608326964
2016-01-17 10,-1.29978281,-0.886477421,0.474910629,0.404092813,-0.221058307,2.292426582,-1.608326964
2016-01-17 11,-1.214850371,-0.911251564,0.479032195,0.390316986,-0.201307804,2.304512968,-1.608326964
2016-01-17 13,-1.011487967,-1.049050891,0.506672605,0.309589656,-0.175438705,2.296041418,-1.608326964
2016-01-17 14,-0.934278109,-1.04209363,0.515680777,0.28542267,-0.063598456,2.294231574,-1.608326964
2016-01-17 15,-0.847444777,-1.037468145,0.519006994,0.268347702,0.056474504,2.340831504,-1.608326964
2016-01-17 16,-0.807780877,-1.051468135,0.521451578,0.256401198,0.167936913,2.357353966,-1.608326964
2016-01-17 17,-0.82389934,-1.029315707,0.52490922,0.247575107,0.262128121,2.344140413,-1.585060151
2016-01-17 18,-0.870657152,-1.017303662,0.523156496,0.246570776,0.346647994,2.349220035,-1.585060151
2016-01-17 19,-0.957827105,-1.006106593,0.526505897,0.238448565,0.456565322,2.330093067,-1.585060151
2016-01-17 20,-1.040140897,-0.979293103,0.530026508,0.230527849,0.773563848,2.316359226,-1.585060151
2016-01-17 21,-1.087764623,-0.992984763,0.538631311,0.220137093,0.848120105,2.312537223,-1.585060151
2016-01-17 22,-1.176854182,-0.999402031,0.544110675,0.209688326,0.913381532,2.308446356,-1.585060151
2016-01-17 23,-1.23363834,-0.965792432,0.558744313,0.198456366,0.938264976,2.293949971,-1.585060151
2016-01-18 00,-1.285335469,-0.94938464,0.556554308,0.20848374,1.085185473,2.294472292,-1.585060151
2016-01-18 01,-1.314528367,-0.950665736,0.558124779,0.210197448,1.210121185,2.299323197,-1.585060151
2016-01-18 02,-1.301808879,-0.931711953,0.560876028,0.217580378,1.242799312,2.315084466,-1.585060151
2016-01-18 03,-1.275874714,-0.868878871,0.554928829,0.237967268,1.242689848,2.331736758,-1.585060151
2016-01-18 04,-1.271116209,-0.886831034,0.557260673,0.245724129,1.21551344,2.345609623,-1.585060151
2016-01-18 05,-1.170409015,-0.92620725,0.559497976,0.249903847,1.221994145,2.363273029,-1.585060151
2016-01-18 07,-1.268016785,-0.839813028,0.551322724,0.265793909,1.238515034,2.409037249,-1.585060151
2016-01-18 08,-1.352160059,-0.883895702,0.556250557,0.254856556,1.185400996,2.352420435,-1.585060151
2016-01-18 09,-1.432457805,-0.846969927,0.559762493,0.247230513,1.135675897,2.340596711,-1.585060151
2016-01-18 10,-1.393858481,-0.808701305,0.564624245,0.240834693,1.115492223,2.363178276,-1.585060151
2016-01-18 11,-1.350831163,-0.84413834,0.557449621,0.24417775,1.078373469,2.304289078,-1.585060151
2016-01-18 12,-1.332346362,-0.837627939,0.545111496,0.232834603,1.050457315,2.271314354,-1.585060151
2016-01-18 13,-1.313855512,-0.953091214,0.539918523,0.233715693,1.038531486,2.313000064,-1.585060151
2016-01-18 14,-1.252965982,-0.959295513,0.537535239,0.242339168,1.108446586,2.33555809,-1.585060151
2016-01-18 17,-1.451279493,-0.904027478,0.531500267,0.24339679,1.27874279,2.275850264,-1.585060151
2016-01-18 18,-1.572291777,-0.855552721,0.527871832,0.240526449,1.341303114,2.229800768,-1.585060151
2016-01-18 19,-1.691702867,-0.902823804,0.532181779,0.231050377,1.371138974,2.215581147,-1.585060151
2016-01-18 20,-1.754602422,-0.852427231,0.529757796,0.23541953,1.330665548,2.242815262,-1.585060151
2016-01-18 21,-1.800986871,-0.806796221,0.526403124,0.240403208,1.286946263,2.270382411,-1.585060151
2016-01-18 22,-1.80170249,-0.792198114,0.520866743,0.252729367,1.226489282,2.313896225,-1.585060151
2016-01-18 23,-1.806818375,-0.820663007,0.519366944,0.25165733,1.181727507,2.316519893,-1.585060151
2016-01-19 00,-1.844518185,-0.768739586,0.518346023,0.251282445,1.232613793,2.308875206,-1.585060151
2016-01-19 01,-1.857190314,-0.723337218,0.521664918,0.248674236,1.516986478,2.317235741,-1.585060151
2016-01-19 02,-1.906347471,-0.725146827,0.524687162,0.240194698,1.783028854,2.321436503,-1.585060151
2016-01-19 03,-1.956067817,-0.704696032,0.521291477,0.239196989,2.021574978,2.343507596,-1.585060151
2016-01-19 04,-1.976586427,-0.704760198,0.520651193,0.23361489,2.226204264,2.384247458,-1.585060151
2016-01-19 05,-1.98733542,-0.678404899,0.512087721,0.239766582,2.393071862,2.407030807,-1.585060151
2016-01-19 06,-2.013734377,-0.683322021,0.508971511,0.240870371,2.497995876,2.387722578,-1.585060151
2016-01-19 07,-2.047205331,-0.693054407,0.504741795,0.24123656,2.57061095,2.339990758,-1.585060151
2016-01-19 08,-2.083777044,-0.70157311,0.507825487,0.236017059,2.550183521,2.329284314,-1.585060151
2016-01-19 09,-2.085956729,-0.700874873,0.515478894,0.237145023,2.574466298,2.339843604,-1.585060151
2016-01-19 10,-2.029536148,-0.6896596,0.545972244,0.228747836,2.443430423,2.369981662,-1.585060151
2016-01-19 11,-1.969961755,-0.798044721,0.557022869,0.231962827,2.380559148,2.414195108,-1.585060151
2016-01-19 12,-1.893564935,-0.80501792,0.553451518,0.256352396,2.316373142,2.400655878,-1.585060151
2016-01-19 13,-1.759671421,-0.790915128,0.562160827,0.272561416,2.201776493,2.471478095,-1.585060151
2016-01-19 14,-1.675284823,-0.728908994,0.566254753,0.277588117,2.210199611,2.453110944,-1.585060151
2016-01-19 15,-1.626982963,-0.559174245,0.563407027,0.298206061,2.264024292,2.51513442,-1.585060151
2016-01-19 16,-1.620557991,-0.689546223,0.614783094,0.299422884,2.208872775,1.964213504,-1.585060151
2016-01-19 17,-1.70040171,-0.471318626,0.60755478,0.287210089,2.230299879,2.358620871,-1.585060151
2016-01-19 18,-1.784082594,-0.424338462,0.581071828,0.274258526,2.277962227,2.413248729,-1.585060151
2016-01-19 19,-1.850586934,-0.40525982,0.571731696,0.252769418,2.286645412,2.231455084,-1.585060151
2016-01-19 20,-1.879920786,-0.337478459,0.559973433,0.258982982,2.394059432,2.226156156,-1.561793339
2016-01-19 21,-1.915456213,-0.282065663,0.550580228,0.273803985,2.463883329,2.228845957,-1.561793339
2016-01-19 22,-1.946617442,-0.319480333,0.542814387,0.2893402,2.513779002,2.189856677,-1.561793339
2016-01-19 23,-1.993576913,-0.239728924,0.541745374,0.290393334,2.559370596,2.14174351,-1.561793339
2016-01-20 00,-2.04777801,-0.278213459,0.542882925,0.286663552,2.555971023,2.159100158,-1.561793339
2016-01-20 01,-2.11756727,-0.309532863,0.54729104,0.277634675,2.551953856,2.171588322,-1.561793339
2016-01-20 02,-2.158785864,-0.281023896,0.544872262,0.275793684,2.557064808,2.171822873,-1.561793339
2016-01-20 03,-2.189765334,-0.318072339,0.539514797,0.275651032,2.577756202,2.168728407,-1.561793339
2016-01-20 04,-2.212117697,-0.329185527,0.536042695,0.272045903,2.587686545,2.160148105,-1.561793339
2016-01-20 05,-2.234835002,-0.328396686,0.535131072,0.267825737,2.628033272,2.167075731,-1.561793339
2016-01-20 06,-2.264775429,-0.332447167,0.537285608,0.26456346,2.688349533,2.162433991,-1.561793339
2016-01-20 07,-2.286272911,-0.08191909,0.528597469,0.274567271,2.744671915,2.166552115,-1.561793339
2016-01-20 08,-2.297423796,0.276645669,0.422827733,0.511547545,2.830280477,2.392678088,-1.561793339
2016-01-20 09,-2.275756388,-0.245624666,0.520909107,0.386300952,2.500845462,2.261449776,-1.561793339
2016-01-20 10,-2.144980062,-0.360606524,0.545137011,0.318419226,2.441583967,2.184750341,-1.561793339
2016-01-20 11,-1.978702442,-0.347321049,0.548806785,0.293422423,2.446647283,2.214805299,-1.561793339
2016-01-20 12,-1.885415402,-0.399633697,0.562822661,0.264756878,2.40517531,2.228875813,-1.561793339
2016-01-20 13,-1.774701702,-0.452648133,0.560633409,0.263228894,2.319280554,2.224072875,-1.561793339
2016-01-20 14,-1.706429534,1.507831145,0.42191965,0.477268705,2.338456414,2.250277822,-1.561793339
2016-01-20 15,-1.653555286,-0.660135152,0.485526822,0.541148089,2.663690147,2.373786906,-1.561793339
2016-01-20 17,-1.586549174,-0.73748416,0.490830217,0.459040363,2.809845251,1.721929704,-1.561793339
2016-01-20 18,-1.629747219,-0.705275681,0.575498535,0.297085558,2.863037634,1.979790163,-1.561793339
2016-01-20 19,-1.689534688,-0.654293794,0.60789642,0.224054171,2.849648079,2.12159047,-1.561793339
2016-01-20 20,-1.762837422,-0.614079111,0.620033746,0.181315876,2.809799804,2.146576594,-1.561793339
2016-01-20 21,-1.820017749,-0.495643794,0.607193003,0.183063531,2.756503737,2.170226144,-1.561793339
2016-01-20 22,-1.876602741,-0.357986962,0.595724898,0.196519843,2.677009188,2.18642682,-1.561793339
2016-01-20 23,-1.926149691,-0.283964478,0.582836302,0.213437573,2.625821765,2.190203513,-1.561793339
2016-01-21 00,-1.966608954,-0.355155489,0.582190186,0.211336071,2.606007929,2.205868517,-1.561793339
2016-01-21 01,-1.990357117,-0.343507519,0.576799023,0.212983033,2.561032219,2.205936579,-1.561793339
2016-01-21 02,-1.9774352,-0.344764483,0.56975913,0.218708567,2.502108315,2.236966617,-1.561793339
2016-01-21 03,-1.971864309,-0.339886072,0.558173261,0.233091072,2.43479019,2.241643745,-1.561793339
2016-01-21 04,-1.972844693,-0.369476462,0.558700999,0.236983975,2.357612167,2.231502091,-1.561793339
2016-01-21 05,-1.967194652,-0.358190602,0.557363788,0.236706639,2.363876543,2.223552458,-1.561793339
2016-01-21 06,-1.988761706,-0.357581117,0.555070763,0.238354715,2.329942367,2.236057809,-1.561793339
2016-01-21 07,-1.968125985,-0.367233702,0.553486043,0.238089109,2.337442753,2.245837774,-1.561793339
2016-01-21 08,-1.939147942,-0.409338627,0.555680988,0.229030498,2.327268655,2.250237086,-1.561793339
2016-01-21 09,-1.908521344,-0.431710784,0.554204006,0.230527684,2.266678341,2.251899707,-1.561793339
2016-01-21 10,-1.839281009,-0.431623278,0.552637646,0.230176808,2.246537037,2.25494921,-1.561793339
2016-01-21 11,-1.743226777,-0.441583362,0.555622268,0.232367776,2.25108528,2.241415316,-1.561793339
2016-01-21 12,-1.647647123,-0.456896928,0.566005967,0.234239621,2.226175608,2.260292927,-1.561793339
2016-01-21 13,-1.55355784,-0.454858375,0.571903295,0.240996921,2.156073998,2.251922702,-1.561793339
2016-01-21 14,-1.445824941,-0.451923269,0.577457317,0.23706004,2.102163381,2.204877763,-1.561793339
2016-01-21 15,-1.354245796,-0.45817168,0.577776142,0.235809166,2.12368627,2.192954793,-1.561793339
2016-01-21 16,-1.30343795,-0.431004502,0.580491313,0.228336093,2.112875155,2.182459142,-1.561793339
2016-01-21 17,-1.335100447,-0.416049647,0.580255903,0.224634308,2.09130692,2.186448118,-1.561793339
2016-01-21 18,-1.377498117,-0.406788405,0.579604479,0.228304903,2.057244779,2.202192559,-1.561793339
2016-01-21 19,-1.457113607,-0.447851601,0.575444598,0.235398156,2.060279609,2.200318315,-1.561793339
2016-01-21 20,-1.521572749,-0.52712046,0.578105234,0.236016105,2.070836985,2.19764138,-1.561793339
2016-01-21 21,-1.590120685,-0.608436219,0.581941011,0.224563574,2.10748225,2.11787506,-1.538526527
2016-01-23 02,-1.676571757,-2.088709336,0.478583397,0.158206573,0.700545559,1.73808715,-1.538526527
2016-01-23 04,-1.707234861,-1.540534943,0.496834725,0.175696697,0.276211119,1.622470436,-1.538526527
2016-01-23 05,-1.730626949,-1.273154555,0.491344169,0.189921126,0.160377025,1.634905853,-1.538526527
2016-01-23 06,-1.743552573,-1.154320304,0.490721321,0.192907865,0.114592389,1.648531255,-1.538526527
2016-01-23 07,-1.792149803,-1.040956274,0.489211149,0.196340112,0.119799263,1.64401797,-1.538526527
2016-01-23 08,-1.865758642,-1.008947735,0.505612136,0.199894817,0.13500761,1.661690351,-1.538526527
2016-01-23 09,-1.908327663,-0.971398765,0.499135411,0.213495463,0.223897116,1.65884463,-1.538526527
2016-01-23 10,-1.880848264,-0.757491381,0.489993188,0.238107113,0.286341923,1.65280232,-1.538526527
2016-01-23 11,-1.816703856,-0.745515932,0.485108382,0.252966425,0.301770394,1.675425694,-1.538526527
2016-01-23 12,-1.749980984,-0.670139046,0.478462938,0.256375562,0.380139527,1.777003633,-1.538526527
2016-01-23 13,-1.711959648,-0.691989451,0.483033121,0.258316518,0.473253912,1.799444372,-1.538526527
2016-01-23 15,-1.669451303,-0.714511279,0.497732768,0.248322909,0.675004476,1.794810578,-1.538526527
